Time PAO1_Count PAO1_Conc Glycerol_Count Glycerol_Conc PAO1_Died bacteria_couldn't_eat
130 983 6.36 0 0.0 0 983
132 983 6.36 0 0.0 0 983
134 983 6.36 0 0.0 0 983
136 983 6.36 0 0.0 0 983
138 983 6.36 0 0.0 0 983
140 983 6.36 0 0.0 0 983
142 983 6.36 0 0.0 0 983
144 983 6.36 0 0.0 0 983
146 983 6.36 0 0.0 0 983
148 983 6.36 0 0.0 0 983
150 983 6.36 0 0.0 0 983
152 983 6.36 0 0.0 0 983
154 983 6.36 0 0.0 0 983
156 983 6.36 0 0.0 0 983
158 983 6.36 0 0.0 0 983
160 983 6.36 0 0.0 0 983
162 983 6.36 0 0.0 0 983
164 983 6.36 0 0.0 0 983
166 983 6.36 0 0.0 0 983
168 983 6.36 0 0.0 0 983
170 983 6.36 0 0.0 0 983
172 983 6.36 0 0.0 0 983
174 983 6.36 0 0.0 0 983
176 983 6.36 0 0.0 0 983
178 983 6.36 0 0.0 0 983
180 983 6.36 0 0.0 0 983
182 983 6.36 0 0.0 0 983
184 983 6.36 0 0.0 0 983
186 983 6.36 0 0.0 0 983
188 983 6.36 0 0.0 0 983
190 983 6.36 0 0.0 0 983
192 983 6.36 0 0.0 0 983
194 983 6.36 0 0.0 0 983
196 983 6.36 0 0.0 0 983
198 983 6.36 0 0.0 0 983
200 983 6.36 0 0.0 0 983
202 983 6.36 0 0.0 0 983
204 983 6.36 0 0.0 0 983
206 983 6.36 0 0.0 0 983
208 983 6.36 0 0.0 0 983
210 983 6.36 0 0.0 0 983
212 983 6.36 0 0.0 0 983
214 983 6.36 0 0.0 0 983
216 983 6.36 0 0.0 0 983
218 983 6.36 0 0.0 0 983
220 983 6.36 0 0.0 0 983
222 983 6.36 0 0.0 0 983
224 983 6.36 0 0.0 0 983
226 983 6.36 0 0.0 0 983
228 983 6.36 0 0.0 0 983
230 983 6.36 0 0.0 0 983
232 983 6.36 0 0.0 0 983
234 983 6.36 0 0.0 0 983
236 983 6.36 0 0.0 0 983
238 983 6.36 0 0.0 0 983
240 983 6.36 0 0.0 0 983
242 983 6.36 0 0.0 0 983
244 983 6.36 0 0.0 0 983
246 983 6.36 0 0.0 0 983
248 983 6.36 0 0.0 0 983
250 983 6.36 0 0.0 0 983
252 983 6.36 0 0.0 0 983
254 983 6.36 0 0.0 0 983
256 983 6.36 0 0.0 0 983
258 983 6.36 0 0.0 0 983
260 983 6.36 0 0.0 0 983
262 983 6.36 0 0.0 0 983
264 983 6.36 0 0.0 0 983
266 983 6.36 0 0.0 0 983
268 983 6.36 0 0.0 0 983
270 983 6.36 0 0.0 0 983
272 983 6.36 0 0.0 0 983
274 983 6.36 0 0.0 0 983
276 983 6.36 0 0.0 0 983
278 983 6.36 0 0.0 0 983
280 983 6.36 0 0.0 0 983
282 983 6.36 0 0.0 0 983
284 983 6.36 0 0.0 0 983
286 983 6.36 0 0.0 0 983
288 983 6.36 0 0.0 0 983
290 983 6.36 0 0.0 0 983
292 983 6.36 0 0.0 0 983
294 983 6.36 0 0.0 0 983
296 983 6.36 0 0.0 0 983
298 983 6.36 0 0.0 0 983
300 983 6.36 0 0.0 0 983
302 983 6.36 0 0.0 0 983
304 983 6.36 0 0.0 0 983
306 983 6.36 0 0.0 0 983
308 983 6.36 0 0.0 0 983
310 983 6.36 0 0.0 0 983
312 983 6.36 0 0.0 0 983
314 983 6.36 0 0.0 0 983
316 983 6.36 0 0.0 0 983
318 983 6.36 0 0.0 0 983
320 983 6.36 0 0.0 0 983
322 983 6.36 0 0.0 0 983
324 983 6.36 0 0.0 0 983
326 983 6.36 0 0.0 0 983
328 983 6.36 0 0.0 0 983
330 983 6.36 0 0.0 0 983
332 983 6.36 0 0.0 0 983
334 983 6.36 0 0.0 0 983
336 983 6.36 0 0.0 0 983
338 983 6.36 0 0.0 0 983
340 983 6.36 0 0.0 0 983
342 983 6.36 0 0.0 0 983
344 983 6.36 0 0.0 0 983
346 983 6.36 0 0.0 0 983
348 983 6.36 0 0.0 0 983
350 983 6.36 0 0.0 0 983
352 983 6.36 0 0.0 0 983
354 983 6.36 0 0.0 0 983
356 983 6.36 0 0.0 0 983
358 983 6.36 0 0.0 0 983
360 983 6.36 0 0.0 0 983
362 983 6.36 0 0.0 0 983
364 983 6.36 0 0.0 0 983
366 983 6.36 0 0.0 0 983
368 983 6.36 0 0.0 0 983
370 983 6.36 0 0.0 0 983
372 983 6.36 0 0.0 0 983
374 983 6.36 0 0.0 0 983
376 983 6.36 0 0.0 0 983
378 983 6.36 0 0.0 0 983
380 983 6.36 0 0.0 0 983
382 983 6.36 0 0.0 0 983
384 983 6.36 0 0.0 0 983
386 983 6.36 0 0.0 0 983
388 983 6.36 0 0.0 0 983
390 983 6.36 0 0.0 0 983
392 983 6.36 0 0.0 0 983
394 983 6.36 0 0.0 0 983
396 983 6.36 0 0.0 0 983
398 983 6.36 0 0.0 0 983
400 983 6.36 0 0.0 0 983
402 983 6.36 0 0.0 0 983
404 983 6.36 0 0.0 0 983
406 983 6.36 0 0.0 0 983
408 983 6.36 0 0.0 0 983
410 983 6.36 0 0.0 0 983
412 983 6.36 0 0.0 0 983
414 983 6.36 0 0.0 0 983
416 983 6.36 0 0.0 0 983
418 983 6.36 0 0.0 0 983
420 983 6.36 0 0.0 0 983
422 983 6.36 0 0.0 0 983
424 983 6.36 0 0.0 0 983
426 983 6.36 0 0.0 0 983
428 983 6.36 0 0.0 0 983
430 983 6.36 0 0.0 0 983
432 983 6.36 0 0.0 0 983
434 983 6.36 0 0.0 0 983
436 983 6.36 0 0.0 0 983
438 983 6.36 0 0.0 0 983
440 983 6.36 0 0.0 0 983
442 983 6.36 0 0.0 0 983
444 983 6.36 0 0.0 0 983
446 983 6.36 0 0.0 0 983
448 983 6.36 0 0.0 0 983
450 983 6.36 0 0.0 0 983
452 983 6.36 0 0.0 0 983
454 983 6.36 0 0.0 0 983
456 983 6.36 0 0.0 0 983
458 983 6.36 0 0.0 0 983
460 983 6.36 0 0.0 0 983
462 983 6.36 0 0.0 0 983
464 983 6.36 0 0.0 0 983
466 983 6.36 0 0.0 0 983
468 983 6.36 0 0.0 0 983
470 983 6.36 0 0.0 0 983
472 983 6.36 0 0.0 0 983
474 983 6.36 0 0.0 0 983
476 983 6.36 0 0.0 0 983
478 983 6.36 0 0.0 0 983
480 983 6.36 0 0.0 0 983
482 983 6.36 0 0.0 0 983
484 983 6.36 0 0.0 0 983
486 983 6.36 0 0.0 0 983
488 983 6.36 0 0.0 0 983
490 983 6.36 0 0.0 0 983
492 983 6.36 0 0.0 0 983
494 983 6.36 0 0.0 0 983
496 983 6.36 0 0.0 0 983
498 983 6.36 0 0.0 0 983
500 983 6.36 0 0.0 0 983
502 983 6.36 0 0.0 0 983
504 983 6.36 0 0.0 0 983
506 983 6.36 0 0.0 0 983
508 983 6.36 0 0.0 0 983
510 983 6.36 0 0.0 0 983
512 983 6.36 0 0.0 0 983
514 983 6.36 0 0.0 0 983
516 983 6.36 0 0.0 0 983
518 983 6.36 0 0.0 0 983
520 983 6.36 0 0.0 0 983
522 983 6.36 0 0.0 0 983
524 983 6.36 0 0.0 0 983
526 983 6.36 0 0.0 0 983
528 983 6.36 0 0.0 0 983
530 983 6.36 0 0.0 0 983
532 983 6.36 0 0.0 0 983
534 983 6.36 0 0.0 0 983
536 983 6.36 0 0.0 0 983
538 983 6.36 0 0.0 0 983
540 983 6.36 0 0.0 0 983
542 983 6.36 0 0.0 0 983
544 983 6.36 0 0.0 0 983
546 983 6.36 0 0.0 0 983
548 983 6.36 0 0.0 0 983
550 983 6.36 0 0.0 0 983
552 983 6.36 0 0.0 0 983
554 983 6.36 0 0.0 0 983
556 983 6.36 0 0.0 0 983
558 983 6.36 0 0.0 0 983
560 983 6.36 0 0.0 0 983
562 983 6.36 0 0.0 0 983
564 983 6.36 0 0.0 0 983
566 983 6.36 0 0.0 0 983
568 983 6.36 0 0.0 0 983
570 983 6.36 0 0.0 0 983
572 983 6.36 0 0.0 0 983
574 983 6.36 0 0.0 0 983
576 983 6.36 0 0.0 0 983
578 983 6.36 0 0.0 0 983
580 983 6.36 0 0.0 0 983
582 983 6.36 0 0.0 0 983
584 983 6.36 0 0.0 0 983
586 983 6.36 0 0.0 0 983
588 983 6.36 0 0.0 0 983
590 983 6.36 0 0.0 0 983
592 983 6.36 0 0.0 0 983
594 983 6.36 0 0.0 0 983
596 983 6.36 0 0.0 0 983
598 983 6.36 0 0.0 0 983
600 983 6.36 0 0.0 0 983
602 983 6.36 0 0.0 0 983
604 983 6.36 0 0.0 0 983
606 983 6.36 0 0.0 0 983
608 983 6.36 0 0.0 0 983
610 983 6.36 0 0.0 0 983
612 983 6.36 0 0.0 0 983
614 983 6.36 0 0.0 0 983
616 983 6.36 0 0.0 0 983
618 983 6.36 0 0.0 0 983
620 983 6.36 0 0.0 0 983
622 983 6.36 0 0.0 0 983
624 983 6.36 0 0.0 0 983
626 983 6.36 0 0.0 0 983
628 983 6.36 0 0.0 0 983
630 983 6.36 0 0.0 0 983
632 983 6.36 0 0.0 0 983
634 983 6.36 0 0.0 0 983
636 983 6.36 0 0.0 0 983
638 983 6.36 0 0.0 0 983
640 983 6.36 0 0.0 0 983
642 983 6.36 0 0.0 0 983
644 983 6.36 0 0.0 0 983
646 983 6.36 0 0.0 0 983
648 983 6.36 0 0.0 0 983
650 983 6.36 0 0.0 0 983
652 983 6.36 0 0.0 0 983
654 983 6.36 0 0.0 0 983
656 983 6.36 0 0.0 0 983
658 983 6.36 0 0.0 0 983
660 983 6.36 0 0.0 0 983
662 983 6.36 0 0.0 0 983
664 983 6.36 0 0.0 0 983
666 983 6.36 0 0.0 0 983
668 983 6.36 0 0.0 0 983
670 983 6.36 0 0.0 0 983
672 983 6.36 0 0.0 0 983
674 983 6.36 0 0.0 0 983
676 983 6.36 0 0.0 0 983
678 983 6.36 0 0.0 0 983
680 983 6.36 0 0.0 0 983
682 983 6.36 0 0.0 0 983
684 983 6.36 0 0.0 0 983
686 983 6.36 0 0.0 0 983
688 983 6.36 0 0.0 0 983
690 983 6.36 0 0.0 0 983
692 983 6.36 0 0.0 0 983
694 983 6.36 0 0.0 0 983
696 983 6.36 0 0.0 0 983
698 983 6.36 0 0.0 0 983
700 983 6.36 0 0.0 0 983
702 983 6.36 0 0.0 0 983
704 983 6.36 0 0.0 0 983
706 983 6.36 0 0.0 0 983
708 983 6.36 0 0.0 0 983
710 983 6.36 0 0.0 0 983
712 983 6.36 0 0.0 0 983
714 983 6.36 0 0.0 0 983
716 983 6.36 0 0.0 0 983
718 983 6.36 0 0.0 0 983
720 983 6.36 0 0.0 0 983
722 983 6.36 0 0.0 0 983
724 983 6.36 0 0.0 0 983
726 983 6.36 0 0.0 0 983
728 983 6.36 0 0.0 0 983
730 983 6.36 0 0.0 0 983
732 983 6.36 0 0.0 0 983
734 983 6.36 0 0.0 0 983
736 983 6.36 0 0.0 0 983
738 983 6.36 0 0.0 0 983
740 983 6.36 0 0.0 0 983
742 983 6.36 0 0.0 0 983
744 983 6.36 0 0.0 0 983
746 983 6.36 0 0.0 0 983
748 983 6.36 0 0.0 0 983
750 983 6.36 0 0.0 0 983
752 983 6.36 0 0.0 0 983
754 983 6.36 0 0.0 0 983
756 983 6.36 0 0.0 0 983
758 983 6.36 0 0.0 0 983
760 983 6.36 0 0.0 0 983
762 983 6.36 0 0.0 0 983
764 983 6.36 0 0.0 0 983
766 983 6.36 0 0.0 0 983
768 983 6.36 0 0.0 0 983
770 983 6.36 0 0.0 0 983
772 983 6.36 0 0.0 0 983
774 983 6.36 0 0.0 0 983
776 983 6.36 0 0.0 0 983
778 983 6.36 0 0.0 0 983
780 983 6.36 0 0.0 0 983
782 983 6.36 0 0.0 0 983
784 983 6.36 0 0.0 0 983
786 983 6.36 0 0.0 0 983
788 983 6.36 0 0.0 0 983
790 983 6.36 0 0.0 0 983
792 983 6.36 0 0.0 0 983
794 983 6.36 0 0.0 0 983
796 983 6.36 0 0.0 0 983
798 983 6.36 0 0.0 0 983
800 983 6.36 0 0.0 0 983
802 983 6.36 0 0.0 0 983
804 983 6.36 0 0.0 0 983
806 983 6.36 0 0.0 0 983
808 983 6.36 0 0.0 0 983
810 983 6.36 0 0.0 0 983
812 983 6.36 0 0.0 0 983
814 983 6.36 0 0.0 0 983
816 983 6.36 0 0.0 0 983
818 983 6.36 0 0.0 0 983
820 983 6.36 0 0.0 0 983
822 983 6.36 0 0.0 0 983
824 982 6.36 0 0.0 1 983
826 982 6.36 0 0.0 1 982
828 982 6.36 0 0.0 1 982
830 982 6.36 0 0.0 1 982
832 982 6.36 0 0.0 1 982
834 982 6.36 0 0.0 1 982
836 982 6.36 0 0.0 1 982
838 982 6.36 0 0.0 1 982
840 982 6.36 0 0.0 1 982
842 982 6.36 0 0.0 1 982
844 982 6.36 0 0.0 1 982
846 982 6.36 0 0.0 1 982
848 982 6.36 0 0.0 1 982
850 982 6.36 0 0.0 1 982
852 982 6.36 0 0.0 1 982
854 982 6.36 0 0.0 1 982
856 982 6.36 0 0.0 1 982
858 982 6.36 0 0.0 1 982
860 982 6.36 0 0.0 1 982
862 982 6.36 0 0.0 1 982
864 982 6.36 0 0.0 1 982
866 982 6.36 0 0.0 1 982
868 982 6.36 0 0.0 1 982
870 982 6.36 0 0.0 1 982
872 982 6.36 0 0.0 1 982
874 982 6.36 0 0.0 1 982
876 982 6.36 0 0.0 1 982
878 982 6.36 0 0.0 1 982
880 982 6.36 0 0.0 1 982
882 982 6.36 0 0.0 1 982
884 982 6.36 0 0.0 1 982
886 982 6.36 0 0.0 1 982
888 982 6.36 0 0.0 1 982
890 982 6.36 0 0.0 1 982
892 982 6.36 0 0.0 1 982
894 982 6.36 0 0.0 1 982
896 982 6.36 0 0.0 1 982
898 982 6.36 0 0.0 1 982
900 982 6.36 0 0.0 1 982
902 982 6.36 0 0.0 1 982
904 982 6.36 0 0.0 1 982
906 982 6.36 0 0.0 1 982
908 982 6.36 0 0.0 1 982
910 982 6.36 0 0.0 1 982
912 982 6.36 0 0.0 1 982
914 982 6.36 0 0.0 1 982
916 982 6.36 0 0.0 1 982
918 982 6.36 0 0.0 1 982
920 982 6.36 0 0.0 1 982
922 982 6.36 0 0.0 1 982
924 982 6.36 0 0.0 1 982
926 982 6.36 0 0.0 1 982
928 982 6.36 0 0.0 1 982
930 982 6.36 0 0.0 1 982
932 982 6.36 0 0.0 1 982
934 982 6.36 0 0.0 1 982
936 982 6.36 0 0.0 1 982
938 982 6.36 0 0.0 1 982
940 982 6.36 0 0.0 1 982
942 982 6.36 0 0.0 1 982
944 982 6.36 0 0.0 1 982
946 982 6.36 0 0.0 1 982
948 982 6.36 0 0.0 1 982
950 982 6.36 0 0.0 1 982
952 982 6.36 0 0.0 1 982
954 982 6.36 0 0.0 1 982
956 982 6.36 0 0.0 1 982
958 982 6.36 0 0.0 1 982
960 982 6.36 0 0.0 1 982
962 982 6.36 0 0.0 1 982
964 982 6.36 0 0.0 1 982
966 982 6.36 0 0.0 1 982
968 982 6.36 0 0.0 1 982
970 982 6.36 0 0.0 1 982
972 982 6.36 0 0.0 1 982
974 982 6.36 0 0.0 1 982
976 982 6.36 0 0.0 1 982
978 982 6.36 0 0.0 1 982
980 982 6.36 0 0.0 1 982
982 982 6.36 0 0.0 1 982
984 982 6.36 0 0.0 1 982
986 982 6.36 0 0.0 1 982
988 982 6.36 0 0.0 1 982
990 982 6.36 0 0.0 1 982
992 982 6.36 0 0.0 1 982
994 982 6.36 0 0.0 1 982
996 982 6.36 0 0.0 1 982
998 982 6.36 0 0.0 1 982
1000 982 6.36 0 0.0 1 982
1002 982 6.36 0 0.0 1 982
1004 982 6.36 0 0.0 1 982
1006 982 6.36 0 0.0 1 982
1008 982 6.36 0 0.0 1 982
1010 982 6.36 0 0.0 1 982
1012 982 6.36 0 0.0 1 982
1014 982 6.36 0 0.0 1 982
1016 982 6.36 0 0.0 1 982
1018 982 6.36 0 0.0 1 982
1020 982 6.36 0 0.0 1 982
1022 982 6.36 0 0.0 1 982
1024 982 6.36 0 0.0 1 982
1026 982 6.36 0 0.0 1 982
1028 982 6.36 0 0.0 1 982
1030 982 6.36 0 0.0 1 982
1032 982 6.36 0 0.0 1 982
1034 982 6.36 0 0.0 1 982
1036 982 6.36 0 0.0 1 982
1038 982 6.36 0 0.0 1 982
1040 982 6.36 0 0.0 1 982
1042 982 6.36 0 0.0 1 982
1044 982 6.36 0 0.0 1 982
1046 982 6.36 0 0.0 1 982
1048 982 6.36 0 0.0 1 982
1050 982 6.36 0 0.0 1 982
1052 982 6.36 0 0.0 1 982
1054 982 6.36 0 0.0 1 982
1056 982 6.36 0 0.0 1 982
1058 982 6.36 0 0.0 1 982
1060 982 6.36 0 0.0 1 982
1062 982 6.36 0 0.0 1 982
1064 982 6.36 0 0.0 1 982
1066 982 6.36 0 0.0 1 982
1068 982 6.36 0 0.0 1 982
1070 982 6.36 0 0.0 1 982
1072 982 6.36 0 0.0 1 982
1074 982 6.36 0 0.0 1 982
1076 982 6.36 0 0.0 1 982
1078 982 6.36 0 0.0 1 982
1080 982 6.36 0 0.0 1 982
1082 982 6.36 0 0.0 1 982
1084 982 6.36 0 0.0 1 982
1086 982 6.36 0 0.0 1 982
1088 982 6.36 0 0.0 1 982
1090 982 6.36 0 0.0 1 982
1092 982 6.36 0 0.0 1 982
1094 982 6.36 0 0.0 1 982
1096 982 6.36 0 0.0 1 982
1098 982 6.36 0 0.0 1 982
1100 982 6.36 0 0.0 1 982
1102 982 6.36 0 0.0 1 982
1104 982 6.36 0 0.0 1 982
1106 982 6.36 0 0.0 1 982
1108 982 6.36 0 0.0 1 982
1110 982 6.36 0 0.0 1 982
1112 982 6.36 0 0.0 1 982
1114 982 6.36 0 0.0 1 982
1116 981 6.35 0 0.0 2 982
1118 981 6.35 0 0.0 2 981
1120 981 6.35 0 0.0 2 981
1122 981 6.35 0 0.0 2 981
1124 981 6.35 0 0.0 2 981
1126 981 6.35 0 0.0 2 981
1128 981 6.35 0 0.0 2 981
1130 981 6.35 0 0.0 2 981
1132 981 6.35 0 0.0 2 981
1134 981 6.35 0 0.0 2 981
1136 981 6.35 0 0.0 2 981
1138 981 6.35 0 0.0 2 981
1140 981 6.35 0 0.0 2 981
1142 981 6.35 0 0.0 2 981
1144 981 6.35 0 0.0 2 981
1146 981 6.35 0 0.0 2 981
1148 981 6.35 0 0.0 2 981
1150 981 6.35 0 0.0 2 981
1152 981 6.35 0 0.0 2 981
1154 981 6.35 0 0.0 2 981
1156 981 6.35 0 0.0 2 981
1158 981 6.35 0 0.0 2 981
1160 981 6.35 0 0.0 2 981
1162 981 6.35 0 0.0 2 981
1164 981 6.35 0 0.0 2 981
1166 981 6.35 0 0.0 2 981
1168 981 6.35 0 0.0 2 981
1170 981 6.35 0 0.0 2 981
1172 980 6.35 0 0.0 3 981
1174 980 6.35 0 0.0 3 980
1176 980 6.35 0 0.0 3 980
1178 980 6.35 0 0.0 3 980
1180 980 6.35 0 0.0 3 980
1182 980 6.35 0 0.0 3 980
1184 980 6.35 0 0.0 3 980
1186 980 6.35 0 0.0 3 980
1188 980 6.35 0 0.0 3 980
1190 980 6.35 0 0.0 3 980
1192 980 6.35 0 0.0 3 980
1194 980 6.35 0 0.0 3 980
1196 980 6.35 0 0.0 3 980
1198 980 6.35 0 0.0 3 980
1200 980 6.35 0 0.0 3 980
1202 980 6.35 0 0.0 3 980
1204 980 6.35 0 0.0 3 980
1206 980 6.35 0 0.0 3 980
1208 980 6.35 0 0.0 3 980
1210 980 6.35 0 0.0 3 980
1212 980 6.35 0 0.0 3 980
1214 980 6.35 0 0.0 3 980
1216 980 6.35 0 0.0 3 980
1218 979 6.34 0 0.0 4 980
1220 979 6.34 0 0.0 4 979
1222 979 6.34 0 0.0 4 979
1224 979 6.34 0 0.0 4 979
1226 979 6.34 0 0.0 4 979
1228 979 6.34 0 0.0 4 979
1230 979 6.34 0 0.0 4 979
1232 979 6.34 0 0.0 4 979
1234 979 6.34 0 0.0 4 979
1236 979 6.34 0 0.0 4 979
1238 979 6.34 0 0.0 4 979
1240 979 6.34 0 0.0 4 979
1242 979 6.34 0 0.0 4 979
1244 979 6.34 0 0.0 4 979
1246 979 6.34 0 0.0 4 979
1248 979 6.34 0 0.0 4 979
1250 979 6.34 0 0.0 4 979
1252 979 6.34 0 0.0 4 979
1254 979 6.34 0 0.0 4 979
1256 979 6.34 0 0.0 4 979
1258 979 6.34 0 0.0 4 979
1260 979 6.34 0 0.0 4 979
1262 979 6.34 0 0.0 4 979
1264 979 6.34 0 0.0 4 979
1266 979 6.34 0 0.0 4 979
1268 979 6.34 0 0.0 4 979
1270 979 6.34 0 0.0 4 979
1272 979 6.34 0 0.0 4 979
1274 979 6.34 0 0.0 4 979
1276 979 6.34 0 0.0 4 979
1278 979 6.34 0 0.0 4 979
1280 979 6.34 0 0.0 4 979
1282 979 6.34 0 0.0 4 979
1284 979 6.34 0 0.0 4 979
1286 979 6.34 0 0.0 4 979
1288 979 6.34 0 0.0 4 979
1290 979 6.34 0 0.0 4 979
1292 979 6.34 0 0.0 4 979
1294 979 6.34 0 0.0 4 979
1296 979 6.34 0 0.0 4 979
1298 979 6.34 0 0.0 4 979
1300 978 6.34 0 0.0 5 979
1302 978 6.34 0 0.0 5 978
1304 978 6.34 0 0.0 5 978
1306 978 6.34 0 0.0 5 978
1308 978 6.34 0 0.0 5 978
1310 978 6.34 0 0.0 5 978
1312 978 6.34 0 0.0 5 978
1314 978 6.34 0 0.0 5 978
1316 978 6.34 0 0.0 5 978
1318 978 6.34 0 0.0 5 978
1320 978 6.34 0 0.0 5 978
1322 978 6.34 0 0.0 5 978
1324 978 6.34 0 0.0 5 978
1326 978 6.34 0 0.0 5 978
1328 978 6.34 0 0.0 5 978
1330 978 6.34 0 0.0 5 978
1332 977 6.33 0 0.0 6 978
1334 977 6.33 0 0.0 6 977
1336 977 6.33 0 0.0 6 977
1338 977 6.33 0 0.0 6 977
1340 977 6.33 0 0.0 6 977
1342 977 6.33 0 0.0 6 977
1344 977 6.33 0 0.0 6 977
1346 977 6.33 0 0.0 6 977
1348 977 6.33 0 0.0 6 977
1350 977 6.33 0 0.0 6 977
1352 977 6.33 0 0.0 6 977
1354 977 6.33 0 0.0 6 977
1356 977 6.33 0 0.0 6 977
1358 977 6.33 0 0.0 6 977
1360 977 6.33 0 0.0 6 977
1362 977 6.33 0 0.0 6 977
1364 977 6.33 0 0.0 6 977
1366 977 6.33 0 0.0 6 977
1368 977 6.33 0 0.0 6 977
1370 977 6.33 0 0.0 6 977
1372 977 6.33 0 0.0 6 977
1374 977 6.33 0 0.0 6 977
1376 977 6.33 0 0.0 6 977
1378 977 6.33 0 0.0 6 977
1380 977 6.33 0 0.0 6 977
1382 977 6.33 0 0.0 6 977
1384 977 6.33 0 0.0 6 977
1386 977 6.33 0 0.0 6 977
1388 977 6.33 0 0.0 6 977
1390 977 6.33 0 0.0 6 977
1392 977 6.33 0 0.0 6 977
1394 976 6.32 0 0.0 7 977
1396 976 6.32 0 0.0 7 976
1398 976 6.32 0 0.0 7 976
1400 976 6.32 0 0.0 7 976
1402 976 6.32 0 0.0 7 976
1404 976 6.32 0 0.0 7 976
1406 976 6.32 0 0.0 7 976
1408 976 6.32 0 0.0 7 976
1410 976 6.32 0 0.0 7 976
1412 976 6.32 0 0.0 7 976
1414 976 6.32 0 0.0 7 976
1416 976 6.32 0 0.0 7 976
1418 976 6.32 0 0.0 7 976
1420 976 6.32 0 0.0 7 976
1422 976 6.32 0 0.0 7 976
1424 976 6.32 0 0.0 7 976
1426 976 6.32 0 0.0 7 976
1428 976 6.32 0 0.0 7 976
1430 976 6.32 0 0.0 7 976
1432 976 6.32 0 0.0 7 976
1434 976 6.32 0 0.0 7 976
1436 976 6.32 0 0.0 7 976
1438 976 6.32 0 0.0 7 976
1440 976 6.32 0 0.0 7 976
