Time PAO1_Count PAO1_Conc Acetate_Count Acetate_Conc PAO1_Died bacteria_couldn't_eat
240 32 0.23 71387 2.22 0 0
242 32 0.24 71252 2.22 0 0
244 32 0.24 71118 2.21 0 0
246 32 0.25 70982 2.21 0 0
248 32 0.25 70840 2.21 0 0
250 32 0.26 70700 2.2 0 0
252 32 0.26 70553 2.2 0 0
254 32 0.27 70400 2.19 0 0
256 32 0.27 70249 2.19 0 0
258 32 0.28 70087 2.18 0 0
260 32 0.28 69922 2.18 0 0
262 32 0.29 69758 2.17 0 0
264 32 0.3 69588 2.17 0 0
266 40 0.3 69412 2.16 0 0
268 47 0.31 69234 2.16 0 0
270 60 0.32 69054 2.15 0 0
272 64 0.32 68872 2.14 0 0
274 64 0.33 68694 2.14 0 0
276 64 0.34 68506 2.13 0 0
278 64 0.34 68317 2.13 0 0
280 64 0.35 68129 2.12 0 0
282 64 0.36 67938 2.11 0 0
284 64 0.37 67739 2.11 0 0
286 64 0.37 67539 2.1 0 0
288 64 0.38 67336 2.1 0 0
290 64 0.39 67129 2.09 0 0
292 64 0.4 66917 2.08 0 0
294 64 0.4 66699 2.08 0 0
296 64 0.41 66466 2.07 0 0
298 64 0.42 66230 2.06 0 0
300 64 0.43 65988 2.05 0 0
302 64 0.44 65738 2.05 0 0
304 64 0.45 65488 2.04 0 0
306 64 0.46 65231 2.03 0 0
308 64 0.47 64967 2.02 0 0
310 64 0.48 64701 2.01 0 0
312 64 0.49 64426 2.01 0 0
314 64 0.5 64149 2.0 0 0
316 64 0.51 63858 1.99 0 0
318 64 0.52 63557 1.98 0 0
320 64 0.53 63251 1.97 0 0
322 64 0.54 62934 1.96 0 0
324 64 0.56 62609 1.95 0 0
326 64 0.57 62284 1.94 0 0
328 65 0.58 61951 1.93 0 0
330 66 0.59 61613 1.92 0 0
332 78 0.61 61267 1.91 0 0
334 92 0.62 60912 1.9 0 0
336 111 0.63 60548 1.89 0 0
338 128 0.65 60198 1.87 0 0
340 128 0.66 59853 1.86 0 0
342 128 0.67 59479 1.85 0 0
344 128 0.69 59100 1.84 0 0
346 128 0.7 58719 1.83 0 0
348 128 0.71 58336 1.82 0 0
350 128 0.73 57944 1.8 0 0
352 128 0.74 57544 1.79 0 0
354 128 0.76 57138 1.78 0 0
356 128 0.77 56724 1.77 0 0
358 128 0.79 56300 1.75 0 0
360 128 0.81 55858 1.74 0 0
362 128 0.82 55411 1.73 0 0
364 128 0.84 54952 1.71 0 0
366 128 0.86 54475 1.7 0 0
368 128 0.88 53983 1.68 0 0
370 128 0.9 53476 1.67 0 0
372 128 0.91 52964 1.65 0 0
374 128 0.93 52441 1.63 0 0
376 128 0.95 51915 1.62 0 0
378 128 0.97 51375 1.6 0 0
380 128 0.99 50824 1.58 0 0
382 128 1.01 50256 1.56 0 0
384 128 1.04 49657 1.55 0 0
386 128 1.06 49060 1.53 0 0
388 128 1.08 48440 1.51 0 0
390 128 1.11 47814 1.49 0 0
392 128 1.13 47169 1.47 0 0
394 129 1.15 46501 1.45 0 0
396 133 1.18 45821 1.43 0 0
398 152 1.21 45126 1.4 0 0
400 180 1.23 44425 1.38 0 0
402 214 1.26 43699 1.36 0 0
404 246 1.28 42978 1.34 0 0
406 256 1.31 42263 1.32 0 0
408 256 1.34 41531 1.29 0 0
410 256 1.37 40786 1.27 0 0
412 256 1.39 40018 1.25 0 0
414 256 1.42 39252 1.22 0 0
416 256 1.45 38467 1.2 0 0
418 256 1.48 37680 1.17 0 0
420 256 1.51 36877 1.15 0 0
422 256 1.54 36053 1.12 0 0
424 256 1.57 35207 1.1 0 0
426 256 1.61 34341 1.07 0 0
428 256 1.64 33443 1.04 0 0
430 256 1.67 32505 1.01 0 0
432 256 1.71 31546 0.98 0 0
434 256 1.75 30572 0.95 0 0
436 256 1.78 29562 0.92 0 0
438 256 1.82 28537 0.89 0 0
440 256 1.86 27498 0.86 0 0
442 256 1.9 26447 0.82 0 0
444 256 1.94 25356 0.79 0 0
446 256 1.98 24248 0.75 0 0
448 256 2.02 23101 0.72 0 0
450 256 2.07 21933 0.68 0 0
452 256 2.11 20730 0.65 0 2
454 256 2.16 19512 0.61 0 1
456 256 2.2 18314 0.57 0 10
458 256 2.25 17114 0.53 0 10
460 257 2.29 15916 0.5 0 13
462 259 2.33 14799 0.46 0 29
464 276 2.37 13679 0.43 0 29
466 302 2.41 12613 0.39 0 35
468 348 2.45 11570 0.36 0 41
470 400 2.49 10565 0.33 0 66
472 421 2.52 9578 0.3 0 68
474 439 2.56 8585 0.27 0 88
476 451 2.6 7667 0.24 0 123
478 460 2.63 6768 0.21 0 139
480 468 2.66 5914 0.18 0 158
482 476 2.69 4997 0.16 0 145
484 481 2.72 4176 0.13 0 189
486 485 2.76 3296 0.1 0 180
488 487 2.78 2560 0.08 0 222
490 492 2.81 1778 0.06 0 222
492 494 2.84 1004 0.03 0 217
494 499 2.87 362 0.01 0 273
496 500 2.88 10 0.0 0 355
498 500 2.88 0 0.0 0 490
500 500 2.88 0 0.0 0 500
502 500 2.88 0 0.0 0 500
504 500 2.88 0 0.0 0 500
506 500 2.88 0 0.0 0 500
508 500 2.88 0 0.0 0 500
510 500 2.88 0 0.0 0 500
512 500 2.88 0 0.0 0 500
514 500 2.88 0 0.0 0 500
516 500 2.88 0 0.0 0 500
518 500 2.88 0 0.0 0 500
520 500 2.88 0 0.0 0 500
522 500 2.88 0 0.0 0 500
524 500 2.88 0 0.0 0 500
526 500 2.88 0 0.0 0 500
528 500 2.88 0 0.0 0 500
530 500 2.88 0 0.0 0 500
532 500 2.88 0 0.0 0 500
534 500 2.88 0 0.0 0 500
536 500 2.88 0 0.0 0 500
538 500 2.88 0 0.0 0 500
540 500 2.88 0 0.0 0 500
542 500 2.88 0 0.0 0 500
544 500 2.88 0 0.0 0 500
546 500 2.88 0 0.0 0 500
548 500 2.88 0 0.0 0 500
550 500 2.88 0 0.0 0 500
552 500 2.88 0 0.0 0 500
554 500 2.88 0 0.0 0 500
556 500 2.88 0 0.0 0 500
558 500 2.88 0 0.0 0 500
560 500 2.88 0 0.0 0 500
562 500 2.88 0 0.0 0 500
564 500 2.88 0 0.0 0 500
566 500 2.88 0 0.0 0 500
568 500 2.88 0 0.0 0 500
570 500 2.88 0 0.0 0 500
572 500 2.88 0 0.0 0 500
574 500 2.88 0 0.0 0 500
576 500 2.88 0 0.0 0 500
578 500 2.88 0 0.0 0 500
580 500 2.88 0 0.0 0 500
582 500 2.88 0 0.0 0 500
584 500 2.88 0 0.0 0 500
586 500 2.88 0 0.0 0 500
588 500 2.88 0 0.0 0 500
590 500 2.88 0 0.0 0 500
592 500 2.88 0 0.0 0 500
594 500 2.88 0 0.0 0 500
596 500 2.88 0 0.0 0 500
598 500 2.88 0 0.0 0 500
600 500 2.88 0 0.0 0 500
602 500 2.88 0 0.0 0 500
604 500 2.88 0 0.0 0 500
606 500 2.88 0 0.0 0 500
608 500 2.88 0 0.0 0 500
610 500 2.88 0 0.0 0 500
612 500 2.88 0 0.0 0 500
614 500 2.88 0 0.0 0 500
616 500 2.88 0 0.0 0 500
618 500 2.88 0 0.0 0 500
620 500 2.88 0 0.0 0 500
622 500 2.88 0 0.0 0 500
624 500 2.88 0 0.0 0 500
626 500 2.88 0 0.0 0 500
628 500 2.88 0 0.0 0 500
630 500 2.88 0 0.0 0 500
632 500 2.88 0 0.0 0 500
634 500 2.88 0 0.0 0 500
636 500 2.88 0 0.0 0 500
638 500 2.88 0 0.0 0 500
640 500 2.88 0 0.0 0 500
642 500 2.88 0 0.0 0 500
644 500 2.88 0 0.0 0 500
646 500 2.88 0 0.0 0 500
648 500 2.88 0 0.0 0 500
650 500 2.88 0 0.0 0 500
652 500 2.88 0 0.0 0 500
654 500 2.88 0 0.0 0 500
656 500 2.88 0 0.0 0 500
658 500 2.88 0 0.0 0 500
660 500 2.88 0 0.0 0 500
662 500 2.88 0 0.0 0 500
664 500 2.88 0 0.0 0 500
666 500 2.88 0 0.0 0 500
668 500 2.88 0 0.0 0 500
670 500 2.88 0 0.0 0 500
672 500 2.88 0 0.0 0 500
674 500 2.88 0 0.0 0 500
676 500 2.88 0 0.0 0 500
678 500 2.88 0 0.0 0 500
680 500 2.88 0 0.0 0 500
682 500 2.88 0 0.0 0 500
684 500 2.88 0 0.0 0 500
686 500 2.88 0 0.0 0 500
688 500 2.88 0 0.0 0 500
690 500 2.88 0 0.0 0 500
692 500 2.88 0 0.0 0 500
694 500 2.88 0 0.0 0 500
696 500 2.88 0 0.0 0 500
698 500 2.88 0 0.0 0 500
700 500 2.88 0 0.0 0 500
702 500 2.88 0 0.0 0 500
704 500 2.88 0 0.0 0 500
706 500 2.88 0 0.0 0 500
708 500 2.88 0 0.0 0 500
710 500 2.88 0 0.0 0 500
712 500 2.88 0 0.0 0 500
714 500 2.88 0 0.0 0 500
716 500 2.88 0 0.0 0 500
718 500 2.88 0 0.0 0 500
720 500 2.88 0 0.0 0 500
722 500 2.88 0 0.0 0 500
724 500 2.88 0 0.0 0 500
726 500 2.88 0 0.0 0 500
728 500 2.88 0 0.0 0 500
730 500 2.88 0 0.0 0 500
732 500 2.88 0 0.0 0 500
734 500 2.88 0 0.0 0 500
736 500 2.88 0 0.0 0 500
738 500 2.88 0 0.0 0 500
740 500 2.88 0 0.0 0 500
742 500 2.88 0 0.0 0 500
744 500 2.88 0 0.0 0 500
746 500 2.88 0 0.0 0 500
748 500 2.88 0 0.0 0 500
750 500 2.88 0 0.0 0 500
752 500 2.88 0 0.0 0 500
754 500 2.88 0 0.0 0 500
756 500 2.88 0 0.0 0 500
758 500 2.88 0 0.0 0 500
760 500 2.88 0 0.0 0 500
762 500 2.88 0 0.0 0 500
764 500 2.88 0 0.0 0 500
766 500 2.88 0 0.0 0 500
768 500 2.88 0 0.0 0 500
770 500 2.88 0 0.0 0 500
772 500 2.88 0 0.0 0 500
774 500 2.88 0 0.0 0 500
776 500 2.88 0 0.0 0 500
778 500 2.88 0 0.0 0 500
780 500 2.88 0 0.0 0 500
782 500 2.88 0 0.0 0 500
784 500 2.88 0 0.0 0 500
786 500 2.88 0 0.0 0 500
788 500 2.88 0 0.0 0 500
790 500 2.88 0 0.0 0 500
792 500 2.88 0 0.0 0 500
794 500 2.88 0 0.0 0 500
796 500 2.88 0 0.0 0 500
798 500 2.88 0 0.0 0 500
800 500 2.88 0 0.0 0 500
802 500 2.88 0 0.0 0 500
804 500 2.88 0 0.0 0 500
806 500 2.88 0 0.0 0 500
808 500 2.88 0 0.0 0 500
810 500 2.88 0 0.0 0 500
812 500 2.88 0 0.0 0 500
814 500 2.88 0 0.0 0 500
816 500 2.88 0 0.0 0 500
818 500 2.88 0 0.0 0 500
820 500 2.88 0 0.0 0 500
822 500 2.88 0 0.0 0 500
824 500 2.88 0 0.0 0 500
826 500 2.88 0 0.0 0 500
828 500 2.88 0 0.0 0 500
830 500 2.88 0 0.0 0 500
832 500 2.88 0 0.0 0 500
834 500 2.88 0 0.0 0 500
836 500 2.88 0 0.0 0 500
838 500 2.88 0 0.0 0 500
840 500 2.88 0 0.0 0 500
842 500 2.88 0 0.0 0 500
844 500 2.88 0 0.0 0 500
846 500 2.88 0 0.0 0 500
848 500 2.88 0 0.0 0 500
850 500 2.88 0 0.0 0 500
852 500 2.88 0 0.0 0 500
854 500 2.88 0 0.0 0 500
856 500 2.88 0 0.0 0 500
858 500 2.88 0 0.0 0 500
860 500 2.88 0 0.0 0 500
862 500 2.88 0 0.0 0 500
864 500 2.88 0 0.0 0 500
866 500 2.88 0 0.0 0 500
868 500 2.88 0 0.0 0 500
870 500 2.88 0 0.0 0 500
872 500 2.88 0 0.0 0 500
874 500 2.88 0 0.0 0 500
876 500 2.88 0 0.0 0 500
878 500 2.88 0 0.0 0 500
880 500 2.88 0 0.0 0 500
882 500 2.88 0 0.0 0 500
884 500 2.88 0 0.0 0 500
886 500 2.88 0 0.0 0 500
888 500 2.88 0 0.0 0 500
890 500 2.88 0 0.0 0 500
892 500 2.88 0 0.0 0 500
894 500 2.88 0 0.0 0 500
896 500 2.88 0 0.0 0 500
898 500 2.88 0 0.0 0 500
900 500 2.88 0 0.0 0 500
902 500 2.88 0 0.0 0 500
904 500 2.88 0 0.0 0 500
906 500 2.88 0 0.0 0 500
908 500 2.88 0 0.0 0 500
910 500 2.88 0 0.0 0 500
912 500 2.88 0 0.0 0 500
914 500 2.88 0 0.0 0 500
916 500 2.88 0 0.0 0 500
918 500 2.88 0 0.0 0 500
920 500 2.88 0 0.0 0 500
922 500 2.88 0 0.0 0 500
924 500 2.88 0 0.0 0 500
926 500 2.88 0 0.0 0 500
928 500 2.88 0 0.0 0 500
930 500 2.88 0 0.0 0 500
932 500 2.88 0 0.0 0 500
934 500 2.88 0 0.0 0 500
936 500 2.88 0 0.0 0 500
938 500 2.88 0 0.0 0 500
940 500 2.88 0 0.0 0 500
942 500 2.88 0 0.0 0 500
944 500 2.88 0 0.0 0 500
946 500 2.88 0 0.0 0 500
948 500 2.88 0 0.0 0 500
950 500 2.88 0 0.0 0 500
952 500 2.88 0 0.0 0 500
954 500 2.88 0 0.0 0 500
956 500 2.88 0 0.0 0 500
958 500 2.88 0 0.0 0 500
960 500 2.88 0 0.0 0 500
962 500 2.88 0 0.0 0 500
964 500 2.88 0 0.0 0 500
966 500 2.88 0 0.0 0 500
968 500 2.88 0 0.0 0 500
970 500 2.88 0 0.0 0 500
972 500 2.88 0 0.0 0 500
974 500 2.88 0 0.0 0 500
976 500 2.88 0 0.0 0 500
978 500 2.88 0 0.0 0 500
980 500 2.88 0 0.0 0 500
982 500 2.88 0 0.0 0 500
984 500 2.88 0 0.0 0 500
986 500 2.88 0 0.0 0 500
988 500 2.88 0 0.0 0 500
990 500 2.88 0 0.0 0 500
992 500 2.88 0 0.0 0 500
994 500 2.88 0 0.0 0 500
996 500 2.88 0 0.0 0 500
998 500 2.88 0 0.0 0 500
1000 500 2.88 0 0.0 0 500
1002 500 2.88 0 0.0 0 500
1004 500 2.88 0 0.0 0 500
1006 500 2.88 0 0.0 0 500
1008 500 2.88 0 0.0 0 500
1010 500 2.88 0 0.0 0 500
1012 500 2.88 0 0.0 0 500
1014 500 2.88 0 0.0 0 500
1016 500 2.88 0 0.0 0 500
1018 500 2.88 0 0.0 0 500
1020 500 2.88 0 0.0 0 500
1022 500 2.88 0 0.0 0 500
1024 500 2.88 0 0.0 0 500
1026 500 2.88 0 0.0 0 500
1028 500 2.88 0 0.0 0 500
1030 500 2.88 0 0.0 0 500
1032 500 2.88 0 0.0 0 500
1034 500 2.88 0 0.0 0 500
1036 500 2.88 0 0.0 0 500
1038 500 2.88 0 0.0 0 500
1040 500 2.88 0 0.0 0 500
1042 500 2.88 0 0.0 0 500
1044 500 2.88 0 0.0 0 500
1046 500 2.88 0 0.0 0 500
1048 500 2.88 0 0.0 0 500
1050 500 2.88 0 0.0 0 500
1052 500 2.88 0 0.0 0 500
1054 500 2.88 0 0.0 0 500
1056 500 2.88 0 0.0 0 500
1058 500 2.88 0 0.0 0 500
1060 500 2.88 0 0.0 0 500
1062 500 2.88 0 0.0 0 500
1064 500 2.88 0 0.0 0 500
1066 500 2.88 0 0.0 0 500
1068 500 2.88 0 0.0 0 500
1070 500 2.88 0 0.0 0 500
1072 500 2.88 0 0.0 0 500
1074 500 2.88 0 0.0 0 500
1076 500 2.88 0 0.0 0 500
1078 500 2.88 0 0.0 0 500
1080 500 2.88 0 0.0 0 500
1082 500 2.88 0 0.0 0 500
1084 500 2.88 0 0.0 0 500
1086 500 2.88 0 0.0 0 500
1088 500 2.88 0 0.0 0 500
1090 500 2.88 0 0.0 0 500
1092 500 2.88 0 0.0 0 500
1094 500 2.88 0 0.0 0 500
1096 500 2.88 0 0.0 0 500
1098 500 2.88 0 0.0 0 500
1100 500 2.88 0 0.0 0 500
1102 500 2.88 0 0.0 0 500
1104 500 2.88 0 0.0 0 500
1106 500 2.88 0 0.0 0 500
1108 500 2.88 0 0.0 0 500
1110 500 2.88 0 0.0 0 500
1112 500 2.88 0 0.0 0 500
1114 500 2.88 0 0.0 0 500
1116 500 2.88 0 0.0 0 500
1118 500 2.88 0 0.0 0 500
1120 500 2.88 0 0.0 0 500
1122 500 2.88 0 0.0 0 500
1124 500 2.88 0 0.0 0 500
1126 500 2.88 0 0.0 0 500
1128 500 2.88 0 0.0 0 500
1130 500 2.88 0 0.0 0 500
1132 500 2.88 0 0.0 0 500
1134 500 2.88 0 0.0 0 500
1136 500 2.88 0 0.0 0 500
1138 500 2.88 0 0.0 0 500
1140 500 2.88 0 0.0 0 500
1142 500 2.88 0 0.0 0 500
1144 500 2.88 0 0.0 0 500
1146 500 2.88 0 0.0 0 500
1148 500 2.88 0 0.0 0 500
1150 500 2.88 0 0.0 0 500
1152 500 2.88 0 0.0 0 500
1154 500 2.88 0 0.0 0 500
1156 500 2.88 0 0.0 0 500
1158 500 2.88 0 0.0 0 500
1160 500 2.88 0 0.0 0 500
1162 500 2.88 0 0.0 0 500
1164 500 2.88 0 0.0 0 500
1166 500 2.88 0 0.0 0 500
1168 500 2.88 0 0.0 0 500
1170 500 2.88 0 0.0 0 500
1172 500 2.88 0 0.0 0 500
1174 500 2.88 0 0.0 0 500
1176 500 2.88 0 0.0 0 500
1178 500 2.88 0 0.0 0 500
1180 500 2.88 0 0.0 0 500
1182 500 2.88 0 0.0 0 500
1184 500 2.88 0 0.0 0 500
1186 500 2.88 0 0.0 0 500
1188 500 2.88 0 0.0 0 500
1190 500 2.88 0 0.0 0 500
1192 500 2.88 0 0.0 0 500
1194 500 2.88 0 0.0 0 500
1196 500 2.88 0 0.0 0 500
1198 500 2.88 0 0.0 0 500
1200 500 2.88 0 0.0 0 500
1202 500 2.88 0 0.0 0 500
1204 500 2.88 0 0.0 0 500
1206 500 2.88 0 0.0 0 500
1208 500 2.88 0 0.0 0 500
1210 500 2.88 0 0.0 0 500
1212 500 2.88 0 0.0 0 500
1214 500 2.88 0 0.0 0 500
1216 500 2.88 0 0.0 0 500
1218 500 2.88 0 0.0 0 500
1220 500 2.88 0 0.0 0 500
1222 500 2.88 0 0.0 0 500
1224 500 2.88 0 0.0 0 500
1226 500 2.88 0 0.0 0 500
1228 500 2.88 0 0.0 0 500
1230 500 2.88 0 0.0 0 500
1232 500 2.88 0 0.0 0 500
1234 500 2.88 0 0.0 0 500
1236 500 2.88 0 0.0 0 500
1238 500 2.88 0 0.0 0 500
1240 500 2.88 0 0.0 0 500
1242 500 2.88 0 0.0 0 500
1244 500 2.88 0 0.0 0 500
1246 500 2.88 0 0.0 0 500
1248 500 2.88 0 0.0 0 500
1250 500 2.88 0 0.0 0 500
1252 500 2.88 0 0.0 0 500
1254 500 2.88 0 0.0 0 500
1256 500 2.88 0 0.0 0 500
1258 500 2.88 0 0.0 0 500
1260 500 2.88 0 0.0 0 500
1262 500 2.88 0 0.0 0 500
1264 500 2.88 0 0.0 0 500
1266 500 2.88 0 0.0 0 500
1268 500 2.88 0 0.0 0 500
1270 500 2.88 0 0.0 0 500
1272 500 2.88 0 0.0 0 500
1274 500 2.88 0 0.0 0 500
1276 500 2.88 0 0.0 0 500
1278 500 2.88 0 0.0 0 500
1280 500 2.88 0 0.0 0 500
1282 500 2.88 0 0.0 0 500
1284 500 2.88 0 0.0 0 500
1286 500 2.88 0 0.0 0 500
1288 500 2.88 0 0.0 0 500
1290 500 2.88 0 0.0 0 500
1292 500 2.88 0 0.0 0 500
1294 500 2.88 0 0.0 0 500
1296 500 2.88 0 0.0 0 500
1298 500 2.88 0 0.0 0 500
1300 500 2.88 0 0.0 0 500
1302 500 2.88 0 0.0 0 500
1304 500 2.88 0 0.0 0 500
1306 500 2.88 0 0.0 0 500
1308 500 2.88 0 0.0 0 500
1310 500 2.88 0 0.0 0 500
1312 500 2.88 0 0.0 0 500
1314 500 2.88 0 0.0 0 500
1316 500 2.88 0 0.0 0 500
1318 500 2.88 0 0.0 0 500
1320 500 2.88 0 0.0 0 500
1322 500 2.88 0 0.0 0 500
1324 500 2.88 0 0.0 0 500
1326 500 2.88 0 0.0 0 500
1328 500 2.88 0 0.0 0 500
1330 500 2.88 0 0.0 0 500
1332 500 2.88 0 0.0 0 500
1334 500 2.88 0 0.0 0 500
1336 500 2.88 0 0.0 0 500
1338 500 2.88 0 0.0 0 500
1340 500 2.88 0 0.0 0 500
1342 500 2.88 0 0.0 0 500
1344 500 2.88 0 0.0 0 500
1346 500 2.88 0 0.0 0 500
1348 500 2.88 0 0.0 0 500
1350 500 2.88 0 0.0 0 500
1352 500 2.88 0 0.0 0 500
1354 500 2.88 0 0.0 0 500
1356 500 2.88 0 0.0 0 500
1358 500 2.88 0 0.0 0 500
1360 500 2.88 0 0.0 0 500
1362 500 2.88 0 0.0 0 500
1364 500 2.88 0 0.0 0 500
1366 500 2.88 0 0.0 0 500
1368 500 2.88 0 0.0 0 500
1370 500 2.88 0 0.0 0 500
1372 500 2.88 0 0.0 0 500
1374 500 2.88 0 0.0 0 500
1376 500 2.88 0 0.0 0 500
1378 500 2.88 0 0.0 0 500
1380 500 2.88 0 0.0 0 500
1382 500 2.88 0 0.0 0 500
1384 500 2.88 0 0.0 0 500
1386 500 2.88 0 0.0 0 500
1388 500 2.88 0 0.0 0 500
1390 500 2.88 0 0.0 0 500
1392 500 2.88 0 0.0 0 500
1394 500 2.88 0 0.0 0 500
1396 500 2.88 0 0.0 0 500
1398 500 2.88 0 0.0 0 500
1400 500 2.88 0 0.0 0 500
1402 500 2.88 0 0.0 0 500
1404 500 2.88 0 0.0 0 500
1406 500 2.88 0 0.0 0 500
1408 500 2.88 0 0.0 0 500
1410 500 2.88 0 0.0 0 500
1412 500 2.88 0 0.0 0 500
1414 500 2.88 0 0.0 0 500
1416 500 2.88 0 0.0 0 500
1418 500 2.88 0 0.0 0 500
1420 500 2.88 0 0.0 0 500
1422 500 2.88 0 0.0 0 500
1424 500 2.88 0 0.0 0 500
1426 500 2.88 0 0.0 0 500
1428 500 2.88 0 0.0 0 500
1430 500 2.88 0 0.0 0 500
1432 500 2.88 0 0.0 0 500
1434 500 2.88 0 0.0 0 500
1436 500 2.88 0 0.0 0 500
1438 500 2.88 0 0.0 0 500
1440 500 2.88 0 0.0 0 500
