Time PAO1_Count PAO1_Conc Acetate_Count Acetate_Conc PAO1_Died bacteria_couldn't_eat
240 32 0.23 71334 2.22 0 0
242 32 0.24 71200 2.22 0 0
244 32 0.24 71063 2.21 0 0
246 32 0.25 70921 2.21 0 0
248 32 0.25 70781 2.2 0 0
250 32 0.26 70632 2.2 0 0
252 32 0.26 70475 2.19 0 0
254 32 0.27 70319 2.19 0 0
256 32 0.28 70153 2.18 0 0
258 32 0.28 69991 2.18 0 0
260 32 0.29 69826 2.17 0 0
262 33 0.29 69658 2.17 0 0
264 35 0.3 69487 2.16 0 0
266 43 0.31 69307 2.16 0 0
268 57 0.31 69127 2.15 0 0
270 63 0.32 68951 2.15 0 0
272 64 0.33 68770 2.14 0 0
274 64 0.33 68586 2.14 0 0
276 64 0.34 68400 2.13 0 0
278 64 0.35 68208 2.12 0 0
280 64 0.36 68016 2.12 0 0
282 64 0.36 67819 2.11 0 0
284 64 0.37 67624 2.11 0 0
286 64 0.38 67416 2.1 0 0
288 64 0.39 67211 2.09 0 0
290 64 0.39 67000 2.09 0 0
292 64 0.4 66783 2.08 0 0
294 64 0.41 66557 2.07 0 0
296 64 0.42 66315 2.06 0 0
298 64 0.43 66074 2.06 0 0
300 64 0.44 65832 2.05 0 0
302 64 0.45 65578 2.04 0 0
304 64 0.46 65318 2.03 0 0
306 64 0.47 65056 2.03 0 0
308 64 0.47 64788 2.02 0 0
310 64 0.49 64521 2.01 0 0
312 64 0.5 64251 2.0 0 0
314 64 0.51 63965 1.99 0 0
316 64 0.52 63676 1.98 0 0
318 64 0.53 63378 1.97 0 0
320 64 0.54 63067 1.96 0 0
322 64 0.55 62750 1.95 0 0
324 64 0.56 62426 1.94 0 0
326 64 0.58 62097 1.93 0 0
328 66 0.59 61767 1.92 0 0
330 70 0.6 61419 1.91 0 0
332 83 0.61 61075 1.9 0 0
334 104 0.63 60721 1.89 0 0
336 123 0.64 60359 1.88 0 0
338 128 0.65 59998 1.87 0 0
340 128 0.67 59632 1.86 0 0
342 128 0.68 59252 1.84 0 0
344 128 0.69 58871 1.83 0 0
346 128 0.71 58487 1.82 0 0
348 128 0.72 58096 1.81 0 0
350 128 0.74 57701 1.8 0 0
352 128 0.75 57299 1.78 0 0
354 128 0.77 56891 1.77 0 0
356 128 0.78 56468 1.76 0 0
358 128 0.8 56037 1.74 0 0
360 128 0.82 55590 1.73 0 0
362 128 0.83 55124 1.72 0 0
364 128 0.85 54643 1.7 0 0
366 128 0.87 54148 1.69 0 0
368 128 0.89 53640 1.67 0 0
370 128 0.91 53141 1.65 0 0
372 128 0.93 52619 1.64 0 0
374 128 0.95 52095 1.62 0 0
376 128 0.97 51556 1.61 0 0
378 128 0.99 51011 1.59 0 0
380 128 1.01 50449 1.57 0 0
382 128 1.03 49864 1.55 0 0
384 128 1.05 49262 1.53 0 0
386 128 1.07 48649 1.51 0 0
388 128 1.1 48025 1.5 0 0
390 128 1.12 47379 1.48 0 0
392 128 1.15 46729 1.45 0 0
394 132 1.17 46059 1.43 0 0
396 143 1.2 45380 1.41 0 0
398 165 1.22 44679 1.39 0 0
400 197 1.25 43969 1.37 0 0
402 232 1.27 43263 1.35 0 0
404 255 1.3 42543 1.32 0 0
406 256 1.33 41816 1.3 0 0
408 256 1.36 41071 1.28 0 0
410 256 1.38 40328 1.26 0 0
412 256 1.41 39550 1.23 0 0
414 256 1.44 38773 1.21 0 0
416 256 1.47 37970 1.18 0 0
418 256 1.5 37159 1.16 0 0
420 256 1.53 36339 1.13 0 0
422 256 1.56 35499 1.11 0 0
424 256 1.6 34622 1.08 0 0
426 256 1.63 33751 1.05 0 0
428 256 1.66 32833 1.02 0 0
430 256 1.7 31877 0.99 0 0
432 256 1.73 30897 0.96 0 0
434 256 1.77 29899 0.93 0 0
436 256 1.81 28879 0.9 0 0
438 256 1.85 27849 0.87 0 0
440 256 1.89 26795 0.83 0 0
442 256 1.93 25714 0.8 0 0
444 256 1.97 24601 0.77 0 0
446 256 2.01 23470 0.73 0 0
448 256 2.05 22316 0.7 0 0
450 256 2.1 21114 0.66 0 0
452 256 2.14 19887 0.62 0 0
454 256 2.19 18646 0.58 0 0
456 256 2.24 17372 0.54 0 0
458 256 2.28 16086 0.5 0 3
460 261 2.33 14773 0.46 0 2
462 280 2.38 13460 0.42 0 2
464 326 2.43 12162 0.38 0 10
466 382 2.48 10886 0.34 0 14
468 429 2.52 9667 0.3 0 32
470 461 2.57 8446 0.26 0 28
472 474 2.61 7318 0.23 0 66
474 482 2.65 6245 0.19 0 98
476 486 2.69 5250 0.16 0 120
478 489 2.72 4351 0.14 0 165
480 491 2.75 3485 0.11 0 180
482 494 2.78 2676 0.08 0 209
484 495 2.81 2001 0.06 0 255
486 496 2.83 1364 0.04 0 269
488 497 2.85 779 0.02 0 292
490 502 2.87 249 0.01 0 312
492 502 2.88 6 0.0 0 392
494 502 2.88 0 0.0 0 496
496 502 2.88 0 0.0 0 502
498 502 2.88 0 0.0 0 502
500 502 2.88 0 0.0 0 502
502 502 2.88 0 0.0 0 502
504 502 2.88 0 0.0 0 502
506 502 2.88 0 0.0 0 502
508 502 2.88 0 0.0 0 502
510 502 2.88 0 0.0 0 502
512 502 2.88 0 0.0 0 502
514 502 2.88 0 0.0 0 502
516 502 2.88 0 0.0 0 502
518 502 2.88 0 0.0 0 502
520 502 2.88 0 0.0 0 502
522 502 2.88 0 0.0 0 502
524 502 2.88 0 0.0 0 502
526 502 2.88 0 0.0 0 502
528 502 2.88 0 0.0 0 502
530 502 2.88 0 0.0 0 502
532 502 2.88 0 0.0 0 502
534 502 2.88 0 0.0 0 502
536 502 2.88 0 0.0 0 502
538 502 2.88 0 0.0 0 502
540 502 2.88 0 0.0 0 502
542 502 2.88 0 0.0 0 502
544 502 2.88 0 0.0 0 502
546 502 2.88 0 0.0 0 502
548 502 2.88 0 0.0 0 502
550 502 2.88 0 0.0 0 502
552 502 2.88 0 0.0 0 502
554 502 2.88 0 0.0 0 502
556 502 2.88 0 0.0 0 502
558 502 2.88 0 0.0 0 502
560 502 2.88 0 0.0 0 502
562 502 2.88 0 0.0 0 502
564 502 2.88 0 0.0 0 502
566 502 2.88 0 0.0 0 502
568 502 2.88 0 0.0 0 502
570 502 2.88 0 0.0 0 502
572 502 2.88 0 0.0 0 502
574 502 2.88 0 0.0 0 502
576 502 2.88 0 0.0 0 502
578 502 2.88 0 0.0 0 502
580 502 2.88 0 0.0 0 502
582 502 2.88 0 0.0 0 502
584 502 2.88 0 0.0 0 502
586 502 2.88 0 0.0 0 502
588 502 2.88 0 0.0 0 502
590 502 2.88 0 0.0 0 502
592 502 2.88 0 0.0 0 502
594 502 2.88 0 0.0 0 502
596 502 2.88 0 0.0 0 502
598 502 2.88 0 0.0 0 502
600 502 2.88 0 0.0 0 502
602 502 2.88 0 0.0 0 502
604 502 2.88 0 0.0 0 502
606 502 2.88 0 0.0 0 502
608 502 2.88 0 0.0 0 502
610 502 2.88 0 0.0 0 502
612 502 2.88 0 0.0 0 502
614 502 2.88 0 0.0 0 502
616 502 2.88 0 0.0 0 502
618 502 2.88 0 0.0 0 502
620 502 2.88 0 0.0 0 502
622 502 2.88 0 0.0 0 502
624 502 2.88 0 0.0 0 502
626 502 2.88 0 0.0 0 502
628 502 2.88 0 0.0 0 502
630 502 2.88 0 0.0 0 502
632 502 2.88 0 0.0 0 502
634 502 2.88 0 0.0 0 502
636 502 2.88 0 0.0 0 502
638 502 2.88 0 0.0 0 502
640 502 2.88 0 0.0 0 502
642 502 2.88 0 0.0 0 502
644 502 2.88 0 0.0 0 502
646 502 2.88 0 0.0 0 502
648 502 2.88 0 0.0 0 502
650 502 2.88 0 0.0 0 502
652 502 2.88 0 0.0 0 502
654 502 2.88 0 0.0 0 502
656 502 2.88 0 0.0 0 502
658 502 2.88 0 0.0 0 502
660 502 2.88 0 0.0 0 502
662 502 2.88 0 0.0 0 502
664 502 2.88 0 0.0 0 502
666 502 2.88 0 0.0 0 502
668 502 2.88 0 0.0 0 502
670 502 2.88 0 0.0 0 502
672 502 2.88 0 0.0 0 502
674 502 2.88 0 0.0 0 502
676 502 2.88 0 0.0 0 502
678 502 2.88 0 0.0 0 502
680 502 2.88 0 0.0 0 502
682 502 2.88 0 0.0 0 502
684 502 2.88 0 0.0 0 502
686 502 2.88 0 0.0 0 502
688 502 2.88 0 0.0 0 502
690 502 2.88 0 0.0 0 502
692 502 2.88 0 0.0 0 502
694 502 2.88 0 0.0 0 502
696 502 2.88 0 0.0 0 502
698 502 2.88 0 0.0 0 502
700 502 2.88 0 0.0 0 502
702 502 2.88 0 0.0 0 502
704 502 2.88 0 0.0 0 502
706 502 2.88 0 0.0 0 502
708 502 2.88 0 0.0 0 502
710 502 2.88 0 0.0 0 502
712 502 2.88 0 0.0 0 502
714 502 2.88 0 0.0 0 502
716 502 2.88 0 0.0 0 502
718 502 2.88 0 0.0 0 502
720 502 2.88 0 0.0 0 502
722 502 2.88 0 0.0 0 502
724 502 2.88 0 0.0 0 502
726 502 2.88 0 0.0 0 502
728 502 2.88 0 0.0 0 502
730 502 2.88 0 0.0 0 502
732 502 2.88 0 0.0 0 502
734 502 2.88 0 0.0 0 502
736 502 2.88 0 0.0 0 502
738 502 2.88 0 0.0 0 502
740 502 2.88 0 0.0 0 502
742 502 2.88 0 0.0 0 502
744 502 2.88 0 0.0 0 502
746 502 2.88 0 0.0 0 502
748 502 2.88 0 0.0 0 502
750 502 2.88 0 0.0 0 502
752 502 2.88 0 0.0 0 502
754 502 2.88 0 0.0 0 502
756 502 2.88 0 0.0 0 502
758 502 2.88 0 0.0 0 502
760 502 2.88 0 0.0 0 502
762 502 2.88 0 0.0 0 502
764 502 2.88 0 0.0 0 502
766 502 2.88 0 0.0 0 502
768 502 2.88 0 0.0 0 502
770 502 2.88 0 0.0 0 502
772 502 2.88 0 0.0 0 502
774 502 2.88 0 0.0 0 502
776 502 2.88 0 0.0 0 502
778 502 2.88 0 0.0 0 502
780 502 2.88 0 0.0 0 502
782 502 2.88 0 0.0 0 502
784 502 2.88 0 0.0 0 502
786 502 2.88 0 0.0 0 502
788 502 2.88 0 0.0 0 502
790 502 2.88 0 0.0 0 502
792 502 2.88 0 0.0 0 502
794 502 2.88 0 0.0 0 502
796 502 2.88 0 0.0 0 502
798 502 2.88 0 0.0 0 502
800 502 2.88 0 0.0 0 502
802 502 2.88 0 0.0 0 502
804 502 2.88 0 0.0 0 502
806 502 2.88 0 0.0 0 502
808 502 2.88 0 0.0 0 502
810 502 2.88 0 0.0 0 502
812 502 2.88 0 0.0 0 502
814 502 2.88 0 0.0 0 502
816 502 2.88 0 0.0 0 502
818 502 2.88 0 0.0 0 502
820 502 2.88 0 0.0 0 502
822 502 2.88 0 0.0 0 502
824 502 2.88 0 0.0 0 502
826 502 2.88 0 0.0 0 502
828 502 2.88 0 0.0 0 502
830 502 2.88 0 0.0 0 502
832 502 2.88 0 0.0 0 502
834 502 2.88 0 0.0 0 502
836 502 2.88 0 0.0 0 502
838 502 2.88 0 0.0 0 502
840 502 2.88 0 0.0 0 502
842 502 2.88 0 0.0 0 502
844 502 2.88 0 0.0 0 502
846 502 2.88 0 0.0 0 502
848 502 2.88 0 0.0 0 502
850 502 2.88 0 0.0 0 502
852 502 2.88 0 0.0 0 502
854 502 2.88 0 0.0 0 502
856 502 2.88 0 0.0 0 502
858 502 2.88 0 0.0 0 502
860 502 2.88 0 0.0 0 502
862 502 2.88 0 0.0 0 502
864 502 2.88 0 0.0 0 502
866 502 2.88 0 0.0 0 502
868 502 2.88 0 0.0 0 502
870 502 2.88 0 0.0 0 502
872 502 2.88 0 0.0 0 502
874 502 2.88 0 0.0 0 502
876 502 2.88 0 0.0 0 502
878 502 2.88 0 0.0 0 502
880 502 2.88 0 0.0 0 502
882 502 2.88 0 0.0 0 502
884 502 2.88 0 0.0 0 502
886 502 2.88 0 0.0 0 502
888 502 2.88 0 0.0 0 502
890 502 2.88 0 0.0 0 502
892 502 2.88 0 0.0 0 502
894 502 2.88 0 0.0 0 502
896 502 2.88 0 0.0 0 502
898 502 2.88 0 0.0 0 502
900 502 2.88 0 0.0 0 502
902 502 2.88 0 0.0 0 502
904 502 2.88 0 0.0 0 502
906 502 2.88 0 0.0 0 502
908 502 2.88 0 0.0 0 502
910 502 2.88 0 0.0 0 502
912 502 2.88 0 0.0 0 502
914 502 2.88 0 0.0 0 502
916 502 2.88 0 0.0 0 502
918 502 2.88 0 0.0 0 502
920 502 2.88 0 0.0 0 502
922 502 2.88 0 0.0 0 502
924 502 2.88 0 0.0 0 502
926 502 2.88 0 0.0 0 502
928 502 2.88 0 0.0 0 502
930 502 2.88 0 0.0 0 502
932 502 2.88 0 0.0 0 502
934 502 2.88 0 0.0 0 502
936 502 2.88 0 0.0 0 502
938 502 2.88 0 0.0 0 502
940 502 2.88 0 0.0 0 502
942 502 2.88 0 0.0 0 502
944 502 2.88 0 0.0 0 502
946 502 2.88 0 0.0 0 502
948 502 2.88 0 0.0 0 502
950 502 2.88 0 0.0 0 502
952 502 2.88 0 0.0 0 502
954 502 2.88 0 0.0 0 502
956 502 2.88 0 0.0 0 502
958 502 2.88 0 0.0 0 502
960 502 2.88 0 0.0 0 502
962 502 2.88 0 0.0 0 502
964 502 2.88 0 0.0 0 502
966 502 2.88 0 0.0 0 502
968 502 2.88 0 0.0 0 502
970 502 2.88 0 0.0 0 502
972 502 2.88 0 0.0 0 502
974 502 2.88 0 0.0 0 502
976 502 2.88 0 0.0 0 502
978 502 2.88 0 0.0 0 502
980 502 2.88 0 0.0 0 502
982 502 2.88 0 0.0 0 502
984 502 2.88 0 0.0 0 502
986 502 2.88 0 0.0 0 502
988 502 2.88 0 0.0 0 502
990 502 2.88 0 0.0 0 502
992 502 2.88 0 0.0 0 502
994 502 2.88 0 0.0 0 502
996 502 2.88 0 0.0 0 502
998 502 2.88 0 0.0 0 502
1000 502 2.88 0 0.0 0 502
1002 502 2.88 0 0.0 0 502
1004 502 2.88 0 0.0 0 502
1006 502 2.88 0 0.0 0 502
1008 502 2.88 0 0.0 0 502
1010 502 2.88 0 0.0 0 502
1012 502 2.88 0 0.0 0 502
1014 502 2.88 0 0.0 0 502
1016 502 2.88 0 0.0 0 502
1018 502 2.88 0 0.0 0 502
1020 502 2.88 0 0.0 0 502
1022 502 2.88 0 0.0 0 502
1024 502 2.88 0 0.0 0 502
1026 502 2.88 0 0.0 0 502
1028 502 2.88 0 0.0 0 502
1030 502 2.88 0 0.0 0 502
1032 502 2.88 0 0.0 0 502
1034 502 2.88 0 0.0 0 502
1036 502 2.88 0 0.0 0 502
1038 502 2.88 0 0.0 0 502
1040 502 2.88 0 0.0 0 502
1042 502 2.88 0 0.0 0 502
1044 502 2.88 0 0.0 0 502
1046 502 2.88 0 0.0 0 502
1048 502 2.88 0 0.0 0 502
1050 502 2.88 0 0.0 0 502
1052 502 2.88 0 0.0 0 502
1054 502 2.88 0 0.0 0 502
1056 502 2.88 0 0.0 0 502
1058 502 2.88 0 0.0 0 502
1060 502 2.88 0 0.0 0 502
1062 502 2.88 0 0.0 0 502
1064 502 2.88 0 0.0 0 502
1066 502 2.88 0 0.0 0 502
1068 502 2.88 0 0.0 0 502
1070 502 2.88 0 0.0 0 502
1072 502 2.88 0 0.0 0 502
1074 502 2.88 0 0.0 0 502
1076 502 2.88 0 0.0 0 502
1078 502 2.88 0 0.0 0 502
1080 502 2.88 0 0.0 0 502
1082 502 2.88 0 0.0 0 502
1084 502 2.88 0 0.0 0 502
1086 502 2.88 0 0.0 0 502
1088 502 2.88 0 0.0 0 502
1090 502 2.88 0 0.0 0 502
1092 502 2.88 0 0.0 0 502
1094 502 2.88 0 0.0 0 502
1096 502 2.88 0 0.0 0 502
1098 502 2.88 0 0.0 0 502
1100 502 2.88 0 0.0 0 502
1102 502 2.88 0 0.0 0 502
1104 502 2.88 0 0.0 0 502
1106 502 2.88 0 0.0 0 502
1108 502 2.88 0 0.0 0 502
1110 502 2.88 0 0.0 0 502
1112 502 2.88 0 0.0 0 502
1114 502 2.88 0 0.0 0 502
1116 502 2.88 0 0.0 0 502
1118 502 2.88 0 0.0 0 502
1120 502 2.88 0 0.0 0 502
1122 502 2.88 0 0.0 0 502
1124 502 2.88 0 0.0 0 502
1126 502 2.88 0 0.0 0 502
1128 502 2.88 0 0.0 0 502
1130 502 2.88 0 0.0 0 502
1132 502 2.88 0 0.0 0 502
1134 502 2.88 0 0.0 0 502
1136 502 2.88 0 0.0 0 502
1138 502 2.88 0 0.0 0 502
1140 502 2.88 0 0.0 0 502
1142 502 2.88 0 0.0 0 502
1144 502 2.88 0 0.0 0 502
1146 502 2.88 0 0.0 0 502
1148 502 2.88 0 0.0 0 502
1150 502 2.88 0 0.0 0 502
1152 502 2.88 0 0.0 0 502
1154 502 2.88 0 0.0 0 502
1156 502 2.88 0 0.0 0 502
1158 502 2.88 0 0.0 0 502
1160 502 2.88 0 0.0 0 502
1162 502 2.88 0 0.0 0 502
1164 502 2.88 0 0.0 0 502
1166 502 2.88 0 0.0 0 502
1168 502 2.88 0 0.0 0 502
1170 502 2.88 0 0.0 0 502
1172 502 2.88 0 0.0 0 502
1174 502 2.88 0 0.0 0 502
1176 502 2.88 0 0.0 0 502
1178 502 2.88 0 0.0 0 502
1180 502 2.88 0 0.0 0 502
1182 502 2.88 0 0.0 0 502
1184 502 2.88 0 0.0 0 502
1186 502 2.88 0 0.0 0 502
1188 502 2.88 0 0.0 0 502
1190 502 2.88 0 0.0 0 502
1192 502 2.88 0 0.0 0 502
1194 502 2.88 0 0.0 0 502
1196 502 2.88 0 0.0 0 502
1198 502 2.88 0 0.0 0 502
1200 502 2.88 0 0.0 0 502
1202 502 2.88 0 0.0 0 502
1204 502 2.88 0 0.0 0 502
1206 502 2.88 0 0.0 0 502
1208 502 2.88 0 0.0 0 502
1210 502 2.88 0 0.0 0 502
1212 502 2.88 0 0.0 0 502
1214 502 2.88 0 0.0 0 502
1216 502 2.88 0 0.0 0 502
1218 502 2.88 0 0.0 0 502
1220 502 2.88 0 0.0 0 502
1222 502 2.88 0 0.0 0 502
1224 502 2.88 0 0.0 0 502
1226 502 2.88 0 0.0 0 502
1228 502 2.88 0 0.0 0 502
1230 502 2.88 0 0.0 0 502
1232 502 2.88 0 0.0 0 502
1234 502 2.88 0 0.0 0 502
1236 502 2.88 0 0.0 0 502
1238 502 2.88 0 0.0 0 502
1240 502 2.88 0 0.0 0 502
1242 502 2.88 0 0.0 0 502
1244 502 2.88 0 0.0 0 502
1246 502 2.88 0 0.0 0 502
1248 502 2.88 0 0.0 0 502
1250 502 2.88 0 0.0 0 502
1252 502 2.88 0 0.0 0 502
1254 502 2.88 0 0.0 0 502
1256 502 2.88 0 0.0 0 502
1258 502 2.88 0 0.0 0 502
1260 502 2.88 0 0.0 0 502
1262 502 2.88 0 0.0 0 502
1264 502 2.88 0 0.0 0 502
1266 502 2.88 0 0.0 0 502
1268 502 2.88 0 0.0 0 502
1270 502 2.88 0 0.0 0 502
1272 502 2.88 0 0.0 0 502
1274 502 2.88 0 0.0 0 502
1276 502 2.88 0 0.0 0 502
1278 502 2.88 0 0.0 0 502
1280 502 2.88 0 0.0 0 502
1282 502 2.88 0 0.0 0 502
1284 502 2.88 0 0.0 0 502
1286 502 2.88 0 0.0 0 502
1288 502 2.88 0 0.0 0 502
1290 502 2.88 0 0.0 0 502
1292 502 2.88 0 0.0 0 502
1294 502 2.88 0 0.0 0 502
1296 502 2.88 0 0.0 0 502
1298 502 2.88 0 0.0 0 502
1300 502 2.88 0 0.0 0 502
1302 502 2.88 0 0.0 0 502
1304 502 2.88 0 0.0 0 502
1306 502 2.88 0 0.0 0 502
1308 502 2.88 0 0.0 0 502
1310 502 2.88 0 0.0 0 502
1312 502 2.88 0 0.0 0 502
1314 502 2.88 0 0.0 0 502
1316 502 2.88 0 0.0 0 502
1318 502 2.88 0 0.0 0 502
1320 502 2.88 0 0.0 0 502
1322 502 2.88 0 0.0 0 502
1324 502 2.88 0 0.0 0 502
1326 502 2.88 0 0.0 0 502
1328 502 2.88 0 0.0 0 502
1330 502 2.88 0 0.0 0 502
1332 502 2.88 0 0.0 0 502
1334 502 2.88 0 0.0 0 502
1336 502 2.88 0 0.0 0 502
1338 502 2.88 0 0.0 0 502
1340 502 2.88 0 0.0 0 502
1342 502 2.88 0 0.0 0 502
1344 502 2.88 0 0.0 0 502
1346 502 2.88 0 0.0 0 502
1348 502 2.88 0 0.0 0 502
1350 502 2.88 0 0.0 0 502
1352 502 2.88 0 0.0 0 502
1354 502 2.88 0 0.0 0 502
1356 502 2.88 0 0.0 0 502
1358 502 2.88 0 0.0 0 502
1360 502 2.88 0 0.0 0 502
1362 502 2.88 0 0.0 0 502
1364 502 2.88 0 0.0 0 502
1366 502 2.88 0 0.0 0 502
1368 502 2.88 0 0.0 0 502
1370 502 2.88 0 0.0 0 502
1372 502 2.88 0 0.0 0 502
1374 502 2.88 0 0.0 0 502
1376 502 2.88 0 0.0 0 502
1378 502 2.88 0 0.0 0 502
1380 502 2.88 0 0.0 0 502
1382 502 2.88 0 0.0 0 502
1384 502 2.88 0 0.0 0 502
1386 502 2.88 0 0.0 0 502
1388 502 2.88 0 0.0 0 502
1390 502 2.88 0 0.0 0 502
1392 502 2.88 0 0.0 0 502
1394 502 2.88 0 0.0 0 502
1396 502 2.88 0 0.0 0 502
1398 502 2.88 0 0.0 0 502
1400 502 2.88 0 0.0 0 502
1402 502 2.88 0 0.0 0 502
1404 502 2.88 0 0.0 0 502
1406 502 2.88 0 0.0 0 502
1408 502 2.88 0 0.0 0 502
1410 502 2.88 0 0.0 0 502
1412 502 2.88 0 0.0 0 502
1414 502 2.88 0 0.0 0 502
1416 502 2.88 0 0.0 0 502
1418 502 2.88 0 0.0 0 502
1420 502 2.88 0 0.0 0 502
1422 502 2.88 0 0.0 0 502
1424 502 2.88 0 0.0 0 502
1426 502 2.88 0 0.0 0 502
1428 502 2.88 0 0.0 0 502
1430 502 2.88 0 0.0 0 502
1432 502 2.88 0 0.0 0 502
1434 502 2.88 0 0.0 0 502
1436 502 2.88 0 0.0 0 502
1438 502 2.88 0 0.0 0 502
1440 502 2.88 0 0.0 0 502
